CLIENTNUM,churn_flag,Months_Inactive_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Months_on_book,churn_probability,risk_decile,cluster_label
711109908,0,1,1400,31,0.256,2,1,9684.0,36,0.059302907,8,Mono-product exposed
715203108,0,2,1050,28,0.186,2,2,5007.0,36,0.44775987,9,Mono-product exposed
710027508,0,2,1389,33,0.648,3,0,1616.0,54,0.0006741327,1,Lower-risk active
787464408,0,2,1184,29,0.0,5,2,19116.0,40,0.111597024,8,Lower-risk active
783542133,0,6,2093,42,0.806,5,2,2759.0,47,0.010790119,6,Lower-risk active
708330858,1,3,678,11,0.167,2,3,8249.0,38,0.9949496,10,Dormant high-risk
714426783,0,3,1467,29,0.153,2,2,14041.0,31,0.018149853,7,Mono-product exposed
712701333,0,3,1219,27,0.412,5,2,5264.0,43,0.022125166,7,Lower-risk active
709494483,0,2,1730,36,0.79,4,1,2420.0,54,0.0017902282,3,Lower-risk active
773373108,0,2,1025,28,0.732,4,0,2826.0,43,0.009793055,6,Lower-risk active
715812258,0,5,1165,33,0.123,5,2,12518.0,34,0.006192597,6,Lower-risk active
778286433,0,2,2133,55,0.221,4,1,5876.0,56,0.013946441,7,Lower-risk active
789270033,0,2,1122,13,0.0,3,3,34516.0,37,0.87824285,9,Contacted but fragile
711569433,0,1,1083,22,0.2,4,2,9648.0,38,0.0063643637,6,Lower-risk active
720214833,0,3,1234,23,0.063,3,3,34516.0,40,0.0016244203,3,Lower-risk active
709346133,0,3,1277,23,0.785,3,0,3025.0,35,0.00020318138,1,Lower-risk active
788194458,0,3,1843,35,0.771,4,3,3265.0,26,0.013443038,7,Lower-risk active
720779733,0,2,1747,49,0.224,3,2,6041.0,36,0.01233882,6,Lower-risk active
717424458,0,3,1166,22,0.795,3,2,2293.0,36,0.003748687,5,Lower-risk active
708820308,0,2,1326,31,0.187,6,2,13399.0,36,0.015475855,7,Lower-risk active
710558058,0,3,1619,36,0.583,4,3,4317.0,38,0.04715412,8,Lower-risk active
770590758,0,2,1285,16,0.316,5,0,3378.0,29,0.014086734,7,Lower-risk active
718490658,0,1,1142,28,0.447,4,3,5012.0,36,0.015688423,7,Lower-risk active
711985833,0,1,1190,46,0.625,4,0,2569.0,30,0.001108578,2,Lower-risk active
708967608,0,1,1052,24,0.514,3,2,3471.0,45,0.07802917,8,Lower-risk active
718505958,0,3,1628,38,0.049,5,3,34516.0,31,0.02313022,7,Lower-risk active
715024233,0,3,1740,32,0.557,6,2,3312.0,36,0.0037029458,5,Lower-risk active
779249583,0,3,1378,29,0.955,4,3,2578.0,38,0.0022164825,4,Lower-risk active
709278258,1,3,996,26,0.867,4,2,2902.0,44,0.92015564,9,Dormant high-risk
778928283,0,2,1389,32,0.846,3,1,2742.0,39,0.0045061377,5,Lower-risk active
712299858,0,3,1365,38,0.756,5,3,2077.0,53,0.005047191,5,Lower-risk active
799224108,0,1,1715,43,0.31,5,2,6265.0,40,0.0016860458,3,Lower-risk active
809976033,0,3,1582,25,0.2,6,0,7819.0,44,0.0013118328,2,Lower-risk active
716203308,0,3,1220,22,0.62,6,3,2731.0,42,0.008455376,6,Lower-risk active
714871683,1,4,715,13,0.373,2,3,1438.3,36,0.99929345,10,Dormant high-risk
716139933,0,1,2552,49,0.105,3,2,16286.0,36,0.0017068271,3,Lower-risk active
716984658,0,2,1106,31,0.0,3,3,34516.0,39,0.24028035,8,Lower-risk active
713086008,0,1,1731,34,0.935,6,0,2609.0,47,0.00017817359,1,Lower-risk active
713773458,0,3,1435,32,0.155,5,2,7567.0,45,0.012975961,7,Lower-risk active
719242533,0,3,1882,38,0.111,5,3,22770.0,33,0.22177385,8,Lower-risk active
772712658,0,1,2058,34,0.435,5,2,3791.0,50,0.0020347433,3,Lower-risk active
788868858,0,4,1658,32,0.932,4,2,2702.0,39,0.006210865,6,Lower-risk active
811898133,0,1,1334,32,0.829,3,3,2555.0,35,0.041351993,7,Lower-risk active
788808633,0,3,1441,29,0.463,5,2,2355.0,26,0.0042092334,5,Lower-risk active
779804208,0,2,1371,39,0.0,6,0,5332.0,42,0.0047931992,5,Lower-risk active
781391058,0,3,1991,38,0.953,6,2,1443.0,49,0.4852682,9,Lower-risk active
790134408,0,2,1278,22,0.07,6,3,10741.0,39,0.000522243,1,Lower-risk active
788853258,0,2,1734,39,0.188,3,0,7984.0,25,0.0018385821,3,Lower-risk active
711857733,0,2,1330,34,0.135,3,2,18584.0,32,0.011551794,6,Lower-risk active
822969858,0,1,1787,31,0.262,4,3,5585.0,56,0.0017006875,3,Lower-risk active
719554758,0,3,1672,32,0.063,6,2,34516.0,38,0.038959846,7,Lower-risk active
711643458,0,3,1439,41,0.0,6,4,1438.3,43,0.0057195714,5,Lower-risk active
788830683,0,1,1558,31,0.82,5,0,2478.0,24,0.00016656017,1,Lower-risk active
807030858,0,3,1795,47,0.066,6,3,34516.0,46,0.029988885,7,Lower-risk active
793059108,0,2,893,22,0.616,6,3,2339.0,44,0.494961,9,Lower-risk active
716568708,0,3,1099,27,0.0,6,2,2726.0,36,0.7816118,9,Dormant high-risk
828281733,0,3,1408,23,0.057,3,3,14881.0,39,0.011150194,6,Lower-risk active
717229158,0,3,1893,15,0.595,6,3,1628.0,36,0.020499093,7,Lower-risk active
715915458,0,2,1151,31,0.521,5,2,3156.0,34,0.004821222,5,Lower-risk active
819129858,0,3,1519,31,0.268,5,0,4745.0,41,0.0016347918,3,Lower-risk active
713441958,0,3,1245,25,0.09,5,2,19727.0,36,0.0044063004,5,Lower-risk active
719091333,0,3,1102,27,0.035,3,2,22720.0,36,0.14054191,8,Lower-risk active
708666258,0,3,1402,33,0.221,5,0,8129.0,36,0.0029627064,4,Lower-risk active
714914583,0,2,1060,30,0.405,6,3,3751.0,27,0.027065756,7,Lower-risk active
714363858,0,5,1459,35,0.885,3,3,1594.0,36,0.023627246,7,Lower-risk active
721347408,0,2,1456,39,0.546,4,0,2569.0,43,0.0064652204,6,Lower-risk active
809608533,0,3,1439,48,0.087,6,2,18206.0,44,0.0027634297,4,Lower-risk active
772047183,0,3,1353,24,0.569,6,3,3104.0,34,0.0011947823,2,Lower-risk active
714217908,0,3,1173,32,0.648,5,2,2406.0,41,0.01756953,7,Lower-risk active
714819183,0,2,1746,28,0.08,5,3,24571.0,36,0.0015395773,3,Lower-risk active
716455683,0,2,1279,28,0.047,3,3,15534.0,36,0.05265284,8,Lower-risk active
710865633,0,2,1307,29,0.183,4,0,12301.0,33,0.022883948,7,Lower-risk active
752952108,0,2,1473,37,0.639,6,3,2846.0,26,0.001719739,3,Lower-risk active
712595433,0,2,1805,37,0.183,6,3,9788.0,49,0.017371856,7,Lower-risk active
714982383,0,3,1421,23,0.329,4,3,7231.0,36,0.0034749017,4,Lower-risk active
813814008,0,3,1272,37,0.678,6,2,2324.0,48,0.0009965232,2,Lower-risk active
794545983,0,2,1409,34,0.162,3,3,12208.0,40,0.017262893,7,Lower-risk active
708288108,1,5,647,15,0.274,2,3,5639.0,30,0.986979,10,Dormant high-risk
715585158,0,3,1275,25,0.161,3,2,10021.0,46,0.005714611,5,Lower-risk active
810449883,0,1,1270,27,0.865,6,0,2215.0,56,0.0009703859,2,Lower-risk active
789863208,0,2,1702,37,0.73,3,3,2027.0,44,0.02704492,7,Lower-risk active
715022133,0,2,1256,26,0.183,6,2,6363.0,47,0.0008769145,2,Lower-risk active
712506708,0,1,3178,53,0.512,6,2,3920.0,25,0.073249064,8,Lower-risk active
715699983,0,1,1626,29,0.134,5,3,9226.0,36,0.00017577993,1,Lower-risk active
818942433,0,1,1562,33,0.137,6,1,9376.0,49,0.013153115,7,Lower-risk active
712459233,0,3,1960,57,0.692,5,3,1944.0,46,0.024474246,7,Lower-risk active
716545383,0,1,1154,38,0.162,3,0,9599.0,36,0.00036951774,1,Lower-risk active
721144383,0,1,1629,38,0.03,5,2,28202.0,28,0.011352307,6,Lower-risk active
821837958,0,3,1226,25,0.067,3,1,24850.0,39,0.0052380343,5,Lower-risk active
804359133,0,3,1743,27,0.587,5,3,3805.0,49,0.0023572913,4,Lower-risk active
713308683,0,2,1139,39,0.478,5,2,2733.0,37,0.043467443,8,Lower-risk active
788780958,0,3,1073,21,0.098,6,3,12781.0,27,0.15166341,8,Lower-risk active
717354558,1,3,683,17,0.361,3,3,3106.0,40,0.9653037,9,Dormant high-risk
798473808,0,3,1159,32,0.0,3,0,7477.0,42,0.11094823,8,Lower-risk active
712372158,0,1,1859,47,0.06,6,3,34516.0,33,0.0021359762,3,Lower-risk active
715192308,0,5,1205,28,0.07,6,2,29963.0,36,0.0023284834,4,Lower-risk active
708813033,0,3,1409,37,0.312,5,0,6509.0,36,0.0072526424,6,Lower-risk active
714639783,1,3,1000,18,0.0,3,3,13450.0,34,0.9932372,10,Dormant high-risk
709311633,0,2,1209,39,0.0,6,0,27000.0,36,0.059877776,8,Lower-risk active
709470858,0,2,1366,25,0.036,5,1,34516.0,31,0.0022538356,4,Lower-risk active
717292758,0,3,1161,44,0.0,5,2,6347.0,47,0.3521661,9,Lower-risk active
779241783,0,3,1512,38,0.539,4,2,3106.0,49,0.008556215,6,Lower-risk active
715205358,0,1,1750,35,0.36,4,1,2536.0,31,0.00160554,3,Lower-risk active
778871508,0,3,1170,24,0.15,6,0,13048.0,35,0.0005885241,1,Lower-risk active
779462433,0,3,2218,50,0.395,3,1,2453.0,37,0.06856499,8,Lower-risk active
710147958,0,2,1198,33,0.077,3,2,16138.0,36,0.0055561047,5,Lower-risk active
709864833,0,2,1329,26,0.243,3,0,8077.0,38,0.012127902,6,Lower-risk active
778868958,1,3,857,36,0.867,3,3,1929.0,23,0.9518139,9,Dormant high-risk
717276708,0,3,1470,30,0.805,3,2,3127.0,36,0.01573677,7,Lower-risk active
710004933,0,3,1435,25,0.168,3,2,8645.0,36,0.0025568218,4,Lower-risk active
753606108,0,1,1093,22,0.0,3,3,1438.3,49,0.41189,9,Lower-risk active
710940183,1,3,715,20,0.0,6,2,2185.0,38,0.9727352,9,Dormant high-risk
718927533,0,2,1512,42,0.103,5,2,24487.0,32,0.012730551,6,Lower-risk active
719337408,0,2,2399,43,0.0,6,3,2567.0,36,0.034745466,7,Lower-risk active
772308408,0,3,906,22,0.19,6,3,4131.0,33,0.40966168,9,Lower-risk active
712981383,0,2,1052,16,0.179,3,2,10790.0,37,0.0269009,7,Lower-risk active
790099758,0,3,975,11,0.145,4,3,6884.0,33,0.42382324,9,Lower-risk active
709547658,1,3,783,20,0.093,5,3,13961.0,36,0.89035183,9,Dormant high-risk
778770783,0,1,990,21,0.064,6,0,29801.0,30,0.027896868,7,Lower-risk active
713134458,0,1,1097,24,0.0,4,1,13219.0,43,0.42968038,9,Lower-risk active
712159083,1,3,901,35,0.0,2,3,2536.0,46,0.99935895,10,Dormant high-risk
713639958,0,3,1327,41,0.087,5,1,9478.0,36,0.012315388,6,Lower-risk active
771180033,0,1,1814,31,0.529,6,2,3502.0,34,0.0018694415,3,Lower-risk active
717916758,0,3,1365,34,0.227,4,3,10509.0,56,0.006984531,6,Lower-risk active
711089733,0,3,1058,34,0.0,3,0,1491.0,36,0.6039742,9,Dormant high-risk
716988633,0,1,1476,38,0.0,6,2,9734.0,46,0.0072946073,6,Lower-risk active
779031033,0,1,1230,36,0.706,6,3,2305.0,22,0.008325599,6,Lower-risk active
716302383,0,1,1581,44,0.146,3,3,14241.0,36,0.0057797804,5,Lower-risk active
718281408,0,1,1534,29,0.262,3,2,4789.0,25,0.00055095786,1,Lower-risk active
721333233,0,2,1612,39,0.075,4,3,23138.0,34,0.0017171189,3,Lower-risk active
794496033,0,1,1302,36,0.099,6,3,23008.0,38,0.0039836904,5,Lower-risk active
710519433,0,1,1439,40,0.804,3,0,3131.0,36,0.025145162,7,Lower-risk active
814995933,0,3,1724,45,0.309,5,2,5798.0,53,0.07855541,8,Lower-risk active
721469433,0,2,1784,35,0.202,5,3,6880.0,36,0.0022177864,4,Lower-risk active
788386908,0,2,1156,29,0.044,3,2,34516.0,41,0.008061492,6,Lower-risk active
717198633,0,2,2556,49,0.708,6,1,2075.0,34,0.005770707,5,Lower-risk active
767695083,0,3,1590,37,0.0,3,0,4589.0,44,0.20141868,8,Lower-risk active
711791583,1,2,884,19,0.0,1,2,2317.0,40,0.99850345,10,Mono-product exposed
712315683,1,1,973,25,0.766,1,1,1981.0,45,0.95345956,9,Mono-product exposed
710038008,0,2,1447,30,0.0,3,1,6038.0,47,0.10165309,8,Lower-risk active
789129033,0,3,1150,26,0.059,5,2,14910.0,32,0.12113696,8,Lower-risk active
718349058,0,3,1193,21,0.039,3,2,29659.0,39,0.010164044,6,Lower-risk active
789842283,1,3,706,21,0.0,3,2,4320.0,42,0.9963981,10,Dormant high-risk
714513033,0,1,1257,23,0.0,6,3,11213.0,36,0.06527555,8,Lower-risk active
714717483,0,1,1303,35,0.0,5,2,26181.0,29,0.021664867,7,Lower-risk active
714900408,0,1,1306,39,0.0,3,0,5773.0,31,0.057914305,8,Lower-risk active
719418933,1,3,748,20,0.0,1,3,4503.0,36,0.9992471,10,Dormant high-risk
720115683,0,2,1774,42,0.053,6,2,29770.0,36,0.0030694897,4,Lower-risk active
779504058,0,1,1209,25,0.381,5,1,5014.0,28,0.0008413586,2,Lower-risk active
795979833,0,1,1074,31,0.312,6,2,3445.0,47,0.018962778,7,Lower-risk active
717392358,0,2,1786,50,0.046,6,2,23412.0,50,0.002726306,4,Lower-risk active
718640508,0,1,1456,36,0.529,4,2,3044.0,46,0.0028165006,4,Lower-risk active
803366358,0,2,1300,25,0.15,5,1,14596.0,29,0.0012177362,2,Lower-risk active
709230708,0,2,1470,42,0.428,3,2,3864.0,36,0.08827805,8,Lower-risk active
781794708,1,1,715,25,0.112,2,3,17030.0,29,0.99092406,10,Contacted but fragile
801383808,0,2,1198,24,0.036,4,3,23090.0,44,0.00094427174,2,Lower-risk active
710677608,0,2,1556,43,0.041,4,0,29205.0,36,0.00035015156,1,Lower-risk active
708217758,0,2,1606,30,0.147,5,3,14035.0,49,0.00032725217,1,Lower-risk active
714272658,1,3,929,31,0.85,2,2,2962.0,24,0.9982058,10,Dormant high-risk
717469158,0,3,1606,54,0.075,6,0,18578.0,30,0.008004607,6,Lower-risk active
711864783,0,3,1199,32,0.517,5,2,2201.0,46,0.009096111,6,Lower-risk active
719407983,0,3,2400,60,0.72,4,2,2061.0,25,0.004612908,5,Lower-risk active
710665533,0,2,1337,44,0.067,4,2,24602.0,23,0.004838756,5,Lower-risk active
716804283,0,2,1270,33,0.056,3,2,15911.0,29,0.01282844,7,Lower-risk active
767294658,1,2,654,14,0.0,2,3,16867.0,50,0.99946433,10,Contacted but fragile
709122483,0,3,1909,54,0.548,3,0,2783.0,37,0.006619333,6,Lower-risk active
708241233,1,3,922,25,0.0,3,2,2972.0,47,0.99655664,10,Dormant high-risk
717860358,0,3,1158,42,0.436,5,2,5124.0,36,0.07355626,8,Lower-risk active
789337233,0,6,1323,26,0.82,6,2,2880.0,53,0.017726656,7,Lower-risk active
720902133,0,1,1025,35,0.0,4,0,5579.0,46,0.06821287,8,Lower-risk active
721043058,0,1,1700,35,0.179,5,3,12010.0,44,0.0016879555,3,Lower-risk active
711870333,0,3,1628,51,0.046,6,3,34516.0,36,0.002241719,4,Lower-risk active
708398283,0,2,1377,32,0.201,5,2,4394.0,29,0.011337893,6,Lower-risk active
715878183,0,3,1517,33,0.039,4,3,18325.0,35,0.076358534,8,Lower-risk active
719451483,0,3,1528,25,0.523,5,2,3773.0,37,0.0019653225,3,Lower-risk active
709110633,0,1,1329,24,0.081,5,3,21684.0,29,0.0042783385,5,Lower-risk active
721059033,0,1,1505,33,0.403,4,2,1919.0,40,0.008308154,6,Lower-risk active
779912283,0,3,1172,38,0.171,5,2,9995.0,33,0.027470442,7,Lower-risk active
717701733,0,2,1646,39,0.176,3,2,11910.0,35,0.00044646751,1,Lower-risk active
709913733,0,2,1693,32,0.671,4,0,2279.0,36,0.00011894688,1,Lower-risk active
718768158,0,1,1336,23,0.0,3,2,3539.0,48,0.23570487,8,Lower-risk active
721375308,0,1,1289,19,0.044,5,3,30579.0,36,0.0018229922,3,Lower-risk active
711374283,0,1,1416,32,0.079,4,0,24480.0,42,0.00059053645,1,Lower-risk active
822893133,0,1,1608,33,0.0,6,2,17561.0,52,0.009764958,6,Lower-risk active
778465533,0,1,1885,51,0.0,3,2,1638.0,40,0.20852241,8,Lower-risk active
712138983,0,3,1744,53,0.752,3,2,2947.0,36,0.011255403,6,Lower-risk active
716920908,0,1,1922,48,0.194,6,0,5738.0,42,0.00023225637,1,Lower-risk active
708095133,0,2,1448,29,0.055,5,2,33304.0,34,0.10283462,8,Lower-risk active
711195558,0,3,1300,36,0.221,6,3,7251.0,48,0.0050697178,5,Lower-risk active
772735758,0,2,1366,31,0.657,6,0,2885.0,34,0.022909328,7,Lower-risk active
712024908,0,2,1439,39,0.476,6,3,2641.0,36,0.0018850673,3,Lower-risk active
778239933,0,3,1241,46,0.729,6,0,2801.0,35,0.0025701602,4,Lower-risk active
714893733,0,3,1917,33,0.048,3,3,16794.0,45,0.009652742,6,Lower-risk active
754886958,0,1,1391,39,0.179,4,3,9336.0,41,0.0054187216,5,Lower-risk active
710104908,0,1,1246,31,0.911,4,0,2763.0,43,0.003289202,4,Lower-risk active
710558883,0,3,1248,27,0.06,5,2,17391.0,36,0.0021228509,3,Lower-risk active
713827383,0,2,1936,44,0.78,3,0,3198.0,36,0.021373281,7,Lower-risk active
720267033,0,3,2375,63,0.35,3,2,5100.0,26,0.0140123125,7,Lower-risk active
712049208,0,1,1238,25,0.636,3,2,3955.0,39,0.006201166,6,Lower-risk active
708688608,0,3,1626,41,0.632,5,1,3140.0,48,0.00048940815,1,Lower-risk active
716223708,1,3,791,22,0.176,3,3,4028.0,36,0.9716726,9,Dormant high-risk
713217858,0,3,1204,28,0.0,5,3,2264.0,32,0.6818742,9,Dormant high-risk
819352983,0,2,1300,33,0.093,5,2,21620.0,44,0.011852634,6,Lower-risk active
711019308,0,2,1612,47,0.24,3,0,6385.0,45,0.0003147061,1,Lower-risk active
768600558,0,2,1071,28,0.698,4,3,2375.0,31,0.033463698,7,Lower-risk active
710202783,0,3,1378,37,0.877,3,3,1963.0,13,0.06707618,8,Lower-risk active
712899333,0,2,1100,29,0.255,6,2,4256.0,37,0.095696434,8,Lower-risk active
767036433,0,1,2052,45,0.226,5,0,5097.0,49,0.016505111,7,Lower-risk active
793473033,0,2,1349,33,0.78,3,3,3228.0,45,0.029557604,7,Lower-risk active
721232058,0,1,1215,36,0.048,6,3,20231.0,41,0.0108023565,6,Lower-risk active
719443683,1,2,1149,25,0.078,3,3,27512.0,39,0.68100536,9,Contacted but fragile
715449333,0,2,2354,50,0.798,5,0,1929.0,47,0.009417966,6,Lower-risk active
717998058,0,3,2644,40,0.781,6,2,2585.0,13,0.10107734,8,Lower-risk active
779610033,1,3,918,14,0.148,3,3,12151.0,47,0.8335367,9,Dormant high-risk
827332983,0,2,1362,31,0.061,3,2,34516.0,42,0.002643739,4,Lower-risk active
721183983,0,3,1222,37,0.029,6,1,34516.0,31,0.006799763,6,Lower-risk active
718426533,0,1,1364,32,0.0,4,2,5504.0,32,0.02850348,7,Lower-risk active
710698233,0,1,1463,40,0.12,4,2,10021.0,28,0.0005097283,1,Lower-risk active
780253533,0,3,1631,31,0.651,5,0,3558.0,49,0.000314542,1,Lower-risk active
793581933,0,3,1878,55,0.076,4,4,19853.0,44,0.049034454,8,Lower-risk active
719229708,0,3,1489,32,0.169,6,2,4969.0,31,0.10752462,8,Lower-risk active
715158483,0,2,1437,37,0.514,3,3,3117.0,40,0.013572162,7,Lower-risk active
809296308,0,2,1313,37,0.108,4,0,21526.0,41,0.0036677383,5,Lower-risk active
778176108,0,2,1290,38,0.257,4,2,5504.0,51,0.008237041,6,Lower-risk active
796532958,0,3,1975,49,0.204,4,2,5512.0,53,0.0004625174,1,Lower-risk active
709345008,1,2,807,22,0.0,1,3,1438.3,39,0.9987118,10,Contacted but fragile
717049533,0,3,1438,28,0.202,5,0,7262.0,28,0.012525013,6,Lower-risk active
719366358,0,3,1233,29,0.231,6,2,7319.0,40,0.008982469,6,Lower-risk active
721417233,1,5,709,27,0.0,3,3,1438.3,25,0.9969253,10,Dormant high-risk
711622683,0,3,1597,39,0.18,4,3,7712.0,30,0.03599181,7,Lower-risk active
714578283,0,3,1283,28,0.0,6,0,2053.0,37,0.003687564,5,Lower-risk active
769574883,0,1,1101,37,0.197,3,3,12804.0,32,0.9273981,9,Contacted but fragile
717643608,0,3,1593,36,0.061,3,2,26443.0,36,0.2813428,9,Lower-risk active
709198158,0,2,1631,46,0.617,6,0,3125.0,36,0.2035116,8,Lower-risk active
712419708,0,1,2194,53,0.458,6,2,4930.0,48,0.004010617,5,Lower-risk active
709103358,0,3,1128,27,0.0,6,3,9476.0,36,0.13415304,8,Lower-risk active
716966808,0,3,1497,35,0.142,6,3,11722.0,37,0.061611313,8,Lower-risk active
772264383,0,1,1385,50,0.0,4,3,13301.0,33,0.13571243,8,Lower-risk active
721057758,0,2,1449,27,0.0,4,3,1438.3,47,0.003307101,4,Lower-risk active
769137108,1,3,974,28,0.0,3,1,1438.3,37,0.99471706,10,Dormant high-risk
717640083,1,2,731,18,0.0,3,3,6705.0,36,0.9966774,10,Contacted but fragile
716445783,0,2,1191,37,0.0,4,0,22718.0,31,0.005046484,5,Lower-risk active
708579633,0,2,1421,34,0.075,4,2,23981.0,28,0.023223653,7,Lower-risk active
718715583,0,2,1256,35,0.436,4,4,2318.0,56,0.020705715,7,Lower-risk active
778686408,0,3,1744,50,0.054,4,2,19324.0,29,0.003526046,5,Lower-risk active
715015683,0,3,1766,39,0.374,5,1,5331.0,34,0.027805733,7,Lower-risk active
805254708,0,2,2229,48,0.081,5,0,15700.0,31,0.003549531,5,Lower-risk active
710462433,0,2,1773,39,0.051,6,2,17625.0,30,0.00065546733,1,Lower-risk active
721342383,0,3,1860,37,0.0,6,2,17438.0,34,0.006646982,6,Lower-risk active
720179883,0,3,1179,27,0.0,3,1,1962.0,25,0.1869224,8,Lower-risk active
794977533,1,3,906,16,0.0,3,2,8077.0,56,0.99521023,10,Dormant high-risk
779445108,0,1,2781,54,0.491,6,2,3290.0,13,0.028542308,7,Lower-risk active
718193958,0,3,1650,53,0.719,5,2,2402.0,53,0.007486032,6,Lower-risk active
710955633,0,1,1446,37,0.216,6,0,9256.0,42,0.00061449833,1,Lower-risk active
716149383,0,3,1703,48,0.244,6,3,3674.0,36,0.032959133,7,Lower-risk active
752604633,1,5,761,17,0.0,2,3,6462.0,50,0.9996897,10,Dormant high-risk
713889933,0,2,1536,44,0.0,4,2,1638.0,48,0.18345629,8,Lower-risk active
709446783,0,3,1373,36,0.572,3,2,4335.0,38,0.021383222,7,Lower-risk active
789115833,0,3,1256,29,0.32,5,2,3233.0,32,0.00799512,6,Lower-risk active
711242058,1,3,643,16,0.212,1,1,11862.0,36,0.99919623,10,Dormant high-risk
787623858,0,2,1215,45,0.056,4,0,34516.0,24,0.024222855,7,Lower-risk active
709040508,0,6,2244,58,0.099,6,2,19802.0,38,0.0050979,5,Lower-risk active
708864708,0,2,1409,36,0.07,4,2,24869.0,36,0.11421797,8,Lower-risk active
717758583,0,2,1469,23,0.545,4,1,3624.0,36,0.0009969021,2,Lower-risk active
715416633,0,1,1847,59,0.155,4,2,6175.0,36,0.00374923,5,Lower-risk active
717956283,0,1,1277,29,0.178,5,0,10953.0,48,0.0022687477,4,Lower-risk active
721379433,0,2,1227,24,0.0,6,3,11338.0,28,0.29461455,9,Lower-risk active
712027683,0,2,1336,38,0.214,3,2,5544.0,35,0.014372645,7,Lower-risk active
716027208,0,1,1110,58,0.036,4,1,19665.0,36,0.006694113,6,Lower-risk active
720475233,0,2,1474,26,0.482,6,3,2927.0,43,0.0052338713,5,Lower-risk active
712275108,0,3,1955,44,0.314,4,3,5146.0,33,0.007648349,6,Lower-risk active
718121658,1,3,660,17,0.0,5,3,1704.0,44,0.9943341,10,Dormant high-risk
711593808,1,2,888,18,0.0,2,3,1438.3,46,0.996384,10,Contacted but fragile
716222808,0,1,1785,45,0.393,6,3,2974.0,36,0.00031964484,1,Lower-risk active
718731183,1,2,705,14,0.144,1,2,5472.0,49,0.99472046,10,Mono-product exposed
788779008,0,1,1211,25,0.666,3,2,2736.0,38,0.0012010982,2,Lower-risk active
710404533,0,2,1391,40,0.599,6,1,1438.3,37,0.04781188,8,Lower-risk active
711173058,0,3,1407,29,0.33,4,0,5406.0,45,0.00089809555,2,Lower-risk active
715383108,0,1,1616,50,0.063,5,1,34516.0,44,0.027362214,7,Lower-risk active
711697158,0,2,1498,43,0.663,6,2,1976.0,36,0.0041813045,5,Lower-risk active
709186983,0,1,1536,38,0.258,3,1,8714.0,40,0.0035238888,5,Lower-risk active
808964433,0,1,1594,45,0.159,4,1,8693.0,41,0.0049174493,5,Lower-risk active
711948333,0,1,1190,30,0.077,6,2,9247.0,36,0.011027453,6,Lower-risk active
710541858,0,5,1248,37,0.185,6,0,7717.0,33,0.0009877519,2,Lower-risk active
713865333,1,4,827,21,0.0,3,3,4908.0,38,0.99531144,10,Dormant high-risk
797707008,1,1,920,18,0.0,6,3,7222.0,38,0.9815267,10,Contacted but fragile
713490483,0,2,1755,54,0.0,6,2,21740.0,48,0.10811028,8,Lower-risk active
720370533,1,2,804,15,0.0,3,2,2323.0,44,0.995301,10,Lower-risk active
779743908,0,2,1196,30,0.0,4,2,7788.0,29,0.5488455,9,Lower-risk active
718675158,1,1,850,22,0.251,4,3,1438.3,36,0.9882117,10,Contacted but fragile
710784333,0,2,1644,28,0.055,3,2,23700.0,36,0.0026623975,4,Lower-risk active
816596583,0,3,1749,50,0.059,6,1,11710.0,40,0.045847133,8,Lower-risk active
717517758,0,2,2307,45,0.371,3,2,2278.0,45,0.017135326,7,Lower-risk active
712880283,0,3,1757,45,0.275,3,0,4048.0,22,0.0045535625,5,Lower-risk active
753226158,0,2,1826,35,0.506,6,2,3663.0,24,0.0021557556,3,Lower-risk active
720605808,1,2,799,17,0.0,2,3,1438.3,36,0.99949753,10,Contacted but fragile
